id,srno,session,daysPresent,daysAbsent,attendancePercentage
758,126,Winter Session,24,0,100.0
759,126,Monsoon Session,26,0,100.0
760,126,Budget Session,23,0,100.0
761,126,Winter Session,23,0,100.0
762,126,Monsoon Session,26,0,100.0
763,126,219th Part-2,17,0,100.0
764,126,219th Part-1,15,0,100.0
765,126,Winter Session,23,0,100.0
766,126,Budget Session,26,0,100.0
767,126,Special Session,4,0,100.0
768,126,Budget Session,10,0,100.0
769,127,Budget Session,35,0,100.0
770,127,Winter Session,17,0,100.0
771,131,Budget Session,35,0,100.0
772,131,Winter Session,17,0,100.0
773,132,225th Part-1,14,0,100.0
774,132,Winter Session,24,0,100.0
775,132,Monsoon Session,26,0,100.0
776,132,Budget Session,23,0,100.0
777,132,Winter Session,23,0,100.0
778,132,Monsoon Session,26,0,100.0
779,132,219th Part-2,17,0,100.0
780,132,219th Part-1,15,0,100.0
781,132,Winter Session,23,0,100.0
782,132,Budget Session,26,0,100.0
783,132,Special Session,4,0,100.0
784,132,Budget Session,10,0,100.0
785,132,214th Part2,10,0,100.0
786,132,214th Part-1,6,0,100.0
787,132,Budget Session,35,0,100.0
788,132,Winter Session,17,0,100.0
789,135,219th Part-2,17,0,100.0
790,135,219th Part-1,15,0,100.0
791,135,Winter Session,23,0,100.0
792,135,Budget Session,26,0,100.0
793,135,Special Session,4,0,100.0
794,135,Budget Session,10,0,100.0
795,135,214th Part2,10,0,100.0
796,135,214th Part-1,6,0,100.0
797,135,Budget Session,35,0,100.0
798,135,Winter Session,17,0,100.0
799,140,Budget Session,35,0,100.0
800,140,Winter Session,17,0,100.0
801,143,Budget Session,29,0,100.0
802,143,Winter Session,18,0,100.0
803,143,Monsoon Session,17,0,100.0
804,143,Budget Session,33,0,100.0
805,143,Monsoon Session,18,0,100.0
806,143,Budget Session,34,0,100.0
807,143,Winter Session,20,0,100.0
808,143,Monsoon Session,35,0,100.0
809,143,Budget Session,10,0,100.0
810,143,Winter Session,18,0,100.0
811,143,Monsoon Session,17,0,100.0
812,143,Budget Session,22,0,100.0
813,143,Budget Session,8,0,100.0
814,143,Winter Session,13,0,100.0
815,143,Monsoon Session,19,0,100.0
816,143,Budget Session,21,0,100.0
817,143,Budget Session,8,0,100.0
818,143,Winter Session,21,0,100.0
819,143,Monsoon Session,20,0,100.0
820,143,Budget Session,15,0,100.0
821,143,Budget Session,16,0,100.0
822,143,Winter Session,20,0,100.0
823,143,Monsoon Session,17,0,100.0
824,143,Budget Session,13,0,100.0
825,143,Budget Session,19,0,100.0
826,143,Winter Session,22,0,100.0
827,143,Budget Session,27,0,100.0
828,143,Special Session,3,0,100.0
829,143,Winter Session,12,0,100.0
830,143,Winter Session,10,0,100.0
831,143,Monsoon Session,21,0,100.0
832,143,Budget Session,11,0,100.0
833,143,Budget Session,21,0,100.0
834,143,Winter Session,20,0,100.0
835,143,Monsoon Session,19,0,100.0
836,143,225th Part-2,21,0,100.0
837,143,225th Part-1,14,0,100.0
838,143,Winter Session,24,0,100.0
839,143,Monsoon Session,26,0,100.0
840,143,Budget Session,23,0,100.0
841,143,Winter Session,23,0,100.0
842,143,Monsoon Session,26,0,100.0
843,146,Winter Session,12,0,100.0
844,146,Winter Session,10,0,100.0
845,146,Monsoon Session,21,0,100.0
846,146,Budget Session,11,0,100.0
847,146,Budget Session,21,0,100.0
848,146,Winter Session,20,0,100.0
849,146,Monsoon Session,19,0,100.0
850,146,225th Part-2,21,0,100.0
851,146,225th Part-1,14,0,100.0
852,146,Winter Session,24,0,100.0
853,146,Monsoon Session,26,0,100.0
854,146,Budget Session,23,0,100.0
855,146,Winter Session,23,0,100.0
856,146,Monsoon Session,26,0,100.0
857,146,219th Part-2,17,0,100.0
858,146,219th Part-1,15,0,100.0
859,146,Winter Session,23,0,100.0
860,146,Budget Session,26,0,100.0
861,146,Special Session,4,0,100.0
862,146,Budget Session,10,0,100.0
863,146,214th Part2,10,0,100.0
864,146,214th Part-1,6,0,100.0
865,146,Budget Session,35,0,100.0
866,146,Winter Session,17,0,100.0
867,155,Budget Session,15,0,100.0
868,155,Budget Session,16,0,100.0
869,155,Winter Session,20,0,100.0
870,155,Monsoon Session,17,0,100.0
871,155,Budget Session,13,0,100.0
872,155,Budget Session,19,0,100.0
873,155,Winter Session,22,0,100.0
874,155,Budget Session,27,0,100.0
875,155,Special Session,3,0,100.0
876,155,Winter Session,12,0,100.0
877,155,Winter Session,10,0,100.0
878,155,Monsoon Session,21,0,100.0
879,155,Budget Session,11,0,100.0
880,155,Budget Session,21,0,100.0
881,155,Winter Session,20,0,100.0
882,155,Monsoon Session,19,0,100.0
883,155,225th Part-2,21,0,100.0
884,155,225th Part-1,14,0,100.0
885,155,Winter Session,24,0,100.0
886,155,Monsoon Session,26,0,100.0
887,155,Budget Session,23,0,100.0
888,155,Winter Session,23,0,100.0
889,155,Monsoon Session,26,0,100.0
890,155,219th Part-2,17,0,100.0
891,155,219th Part-1,15,0,100.0
892,155,Winter Session,23,0,100.0
893,155,Budget Session,26,0,100.0
894,155,Special Session,4,0,100.0
895,155,Budget Session,10,0,100.0
896,155,214th Part2,10,0,100.0
897,155,214th Part-1,6,0,100.0
898,155,Budget Session,35,0,100.0
899,155,Winter Session,17,0,100.0
900,164,Budget Session,29,0,100.0
901,164,Winter Session,18,0,100.0
902,164,Monsoon Session,17,0,100.0
903,164,Budget Session,33,0,100.0
904,164,Monsoon Session,18,0,100.0
905,164,Budget Session,34,0,100.0
906,164,Winter Session,20,0,100.0
907,164,Monsoon Session,35,0,100.0
908,164,Budget Session,10,0,100.0
909,164,Winter Session,18,0,100.0
910,164,Monsoon Session,17,0,100.0
911,164,Budget Session,22,0,100.0
912,164,Budget Session,8,0,100.0
913,164,Winter Session,13,0,100.0
914,164,Monsoon Session,19,0,100.0
915,164,Budget Session,21,0,100.0
916,164,Budget Session,8,0,100.0
917,164,Winter Session,21,0,100.0
918,164,Monsoon Session,20,0,100.0
919,164,Budget Session,15,0,100.0
920,164,Budget Session,16,0,100.0
921,164,Winter Session,20,0,100.0
922,164,Monsoon Session,17,0,100.0
923,164,Budget Session,13,0,100.0
924,164,Budget Session,19,0,100.0
925,164,Winter Session,22,0,100.0
926,164,Budget Session,27,0,100.0
927,164,Special Session,3,0,100.0
928,164,Winter Session,12,0,100.0
929,164,Winter Session,10,0,100.0
930,164,Monsoon Session,21,0,100.0
931,164,Budget Session,11,0,100.0
932,164,Budget Session,21,0,100.0
933,164,Winter Session,20,0,100.0
934,164,Monsoon Session,19,0,100.0
935,164,225th Part-2,21,0,100.0
936,164,225th Part-1,14,0,100.0
937,164,Winter Session,24,0,100.0
938,164,Monsoon Session,26,0,100.0
939,164,Budget Session,23,0,100.0
940,164,Winter Session,23,0,100.0
941,164,Monsoon Session,26,0,100.0
942,164,219th Part-2,17,0,100.0
943,173,Budget Session,29,0,100.0
944,173,Winter Session,18,0,100.0
945,173,Monsoon Session,17,0,100.0
946,173,Budget Session,33,0,100.0
947,173,Monsoon Session,18,0,100.0
948,173,Budget Session,34,0,100.0
949,173,Winter Session,20,0,100.0
950,173,Monsoon Session,35,0,100.0
951,173,Budget Session,10,0,100.0
952,173,Winter Session,18,0,100.0
953,173,Monsoon Session,17,0,100.0
954,173,Budget Session,22,0,100.0
955,173,Budget Session,8,0,100.0
956,173,Winter Session,13,0,100.0
957,173,Monsoon Session,19,0,100.0
958,173,Budget Session,21,0,100.0
959,173,Budget Session,8,0,100.0
960,173,Winter Session,21,0,100.0
961,173,Monsoon Session,20,0,100.0
962,173,Budget Session,15,0,100.0
963,173,Budget Session,16,0,100.0
964,173,Winter Session,20,0,100.0
965,173,Monsoon Session,17,0,100.0
966,173,Budget Session,13,0,100.0
967,173,Budget Session,19,0,100.0
968,173,Winter Session,22,0,100.0
969,173,Budget Session,27,0,100.0
970,173,Special Session,3,0,100.0
971,173,Winter Session,12,0,100.0
972,173,Winter Session,10,0,100.0
973,173,Monsoon Session,21,0,100.0
974,173,Budget Session,11,0,100.0
975,173,Budget Session,21,0,100.0
976,173,Winter Session,20,0,100.0
977,173,Monsoon Session,19,0,100.0
978,173,225th Part-2,21,0,100.0
979,173,225th Part-1,14,0,100.0
980,173,Winter Session,24,0,100.0
981,173,Monsoon Session,26,0,100.0
982,173,Budget Session,23,0,100.0
983,173,Winter Session,23,0,100.0
984,173,Monsoon Session,26,0,100.0
985,173,219th Part-2,17,0,100.0
986,173,219th Part-1,15,0,100.0
987,173,Winter Session,23,0,100.0
988,173,Budget Session,26,0,100.0
989,173,Special Session,4,0,100.0
990,173,Budget Session,10,0,100.0
991,173,214th Part2,10,0,100.0
992,173,214th Part-1,6,0,100.0
993,173,Budget Session,35,0,100.0
994,173,Winter Session,17,0,100.0
995,175,Winter Session,15,0,100.0
996,175,Monsoon Session,21,0,100.0
997,175,Budget Session,27,0,100.0
998,175,Winter Session,19,0,100.0
999,175,Monsoon Session,16,0,100.0
1000,175,Special Session,5,0,100.0
1001,175,Budget Session,9,0,100.0
1002,175,Winter Session,15,0,100.0
1003,175,Special Session,4,0,100.0
1004,175,Monsoon Session,17,0,100.0
1005,175,Budget Session,25,0,100.0
1006,175,Winter Session,13,0,100.0
1007,175,Monsoon Session,16,0,100.0
1008,175,Budget Session,22,0,100.0
1009,175,Budget Session,8,0,100.0
1010,175,Winter Session,13,0,100.0
1011,175,Monsoon Session,19,0,100.0
1012,175,Budget Session,21,0,100.0
1013,175,Budget Session,8,0,100.0
1014,175,Winter Session,21,0,100.0
1015,175,Monsoon Session,20,0,100.0
1016,175,Budget Session,15,0,100.0
1017,175,Budget Session,16,0,100.0
1018,175,Winter Session,20,0,100.0
1019,175,Monsoon Session,17,0,100.0
1020,175,Budget Session,13,0,100.0
1021,175,Budget Session,19,0,100.0
1022,175,Winter Session,22,0,100.0
1023,175,Budget Session,27,0,100.0
1024,175,Special Session,3,0,100.0
1025,175,Winter Session,12,0,100.0
1026,175,Winter Session,10,0,100.0
1027,175,Monsoon Session,21,0,100.0
1028,175,Budget Session,11,0,100.0
1029,175,Budget Session,21,0,100.0
1030,175,Winter Session,20,0,100.0
1031,175,Monsoon Session,19,0,100.0
1032,175,225th Part-2,21,0,100.0
1033,175,225th Part-1,14,0,100.0
1034,175,Winter Session,24,0,100.0
1035,175,Monsoon Session,26,0,100.0
1036,175,Budget Session,23,0,100.0
1037,175,Winter Session,23,0,100.0
1038,175,Monsoon Session,26,0,100.0
1039,175,219th Part-2,17,0,100.0
1040,175,219th Part-1,15,0,100.0
1041,175,Winter Session,23,0,100.0
1042,175,Budget Session,26,0,100.0
1043,175,Special Session,4,0,100.0
1044,175,Budget Session,10,0,100.0
1045,175,214th Part2,10,0,100.0
1046,175,214th Part-1,6,0,100.0
1047,175,Budget Session,35,0,100.0
1048,175,Winter Session,17,0,100.0
1049,177,Winter Session,15,0,100.0
1050,177,Monsoon Session,21,0,100.0
1051,177,Budget Session,27,0,100.0
1052,177,Winter Session,19,0,100.0
1053,177,Monsoon Session,16,0,100.0
1054,177,Special Session,5,0,100.0
1055,177,Budget Session,9,0,100.0
1056,177,Winter Session,15,0,100.0
1057,177,Special Session,4,0,100.0
1058,177,Monsoon Session,17,0,100.0
1059,177,Budget Session,25,0,100.0
1060,177,Winter Session,13,0,100.0
1061,177,Monsoon Session,16,0,100.0
1062,177,Budget Session,29,0,100.0
1063,177,Winter Session,18,0,100.0
1064,177,Monsoon Session,17,0,100.0
1065,177,Budget Session,33,0,100.0
1066,177,Monsoon Session,18,0,100.0
1067,177,Budget Session,34,0,100.0
1068,177,Budget Session,34,0,100.0
1069,177,Winter Session,20,0,100.0
1070,177,Monsoon Session,35,0,100.0
1071,177,Budget Session,10,0,100.0
1072,177,Winter Session,18,0,100.0
1073,177,Monsoon Session,17,0,100.0
1074,177,Budget Session,22,0,100.0
1075,177,Budget Session,8,0,100.0
1076,177,Winter Session,13,0,100.0
1077,177,Monsoon Session,19,0,100.0
1078,177,Budget Session,21,0,100.0
1079,177,Budget Session,8,0,100.0
1080,177,Winter Session,21,0,100.0
1081,177,Monsoon Session,20,0,100.0
1082,177,Budget Session,15,0,100.0
1083,177,Budget Session,16,0,100.0
1084,177,Winter Session,20,0,100.0
1085,177,Monsoon Session,17,0,100.0
1086,177,Budget Session,13,0,100.0
1087,177,Budget Session,19,0,100.0
1088,177,Winter Session,22,0,100.0
1089,177,Budget Session,27,0,100.0
1090,177,Special Session,3,0,100.0
1091,177,Budget Session,11,0,100.0
1092,177,Budget Session,21,0,100.0
1093,177,Winter Session,20,0,100.0
1094,177,Monsoon Session,19,0,100.0
1095,177,225th Part-2,21,0,100.0
1096,177,225th Part-1,14,0,100.0
1097,177,Winter Session,24,0,100.0
1098,177,Monsoon Session,26,0,100.0
1099,177,Budget Session,23,0,100.0
1100,177,Winter Session,23,0,100.0
1101,177,Monsoon Session,26,0,100.0
1102,177,219th Part-2,17,0,100.0
1103,177,219th Part-1,15,0,100.0
1104,177,Winter Session,23,0,100.0
1105,177,Budget Session,26,0,100.0
1106,177,Special Session,4,0,100.0
1107,177,Budget Session,10,0,100.0
1108,177,214th Part2,10,0,100.0
1109,177,214th Part-1,6,0,100.0
1110,177,Budget Session,35,0,100.0
1111,177,Winter Session,17,0,100.0
1112,181,225th Part-1,14,0,100.0
1113,181,Winter Session,24,0,100.0
1114,181,Monsoon Session,26,0,100.0
1115,181,Budget Session,23,0,100.0
1116,181,Winter Session,23,0,100.0
1117,181,Monsoon Session,26,0,100.0
1118,181,219th Part-2,17,0,100.0
1119,181,219th Part-1,15,0,100.0
1120,181,Winter Session,23,0,100.0
1121,181,Budget Session,26,0,100.0
1122,181,Special Session,4,0,100.0
1123,181,Budget Session,10,0,100.0
1124,181,214th Part2,10,0,100.0
1125,181,214th Part-1,6,0,100.0
1126,181,Budget Session,35,0,100.0
1127,181,Winter Session,17,0,100.0
1128,187,225th Part-1,14,0,100.0
1129,187,Winter Session,24,0,100.0
1130,187,Monsoon Session,26,0,100.0
1131,187,Budget Session,23,0,100.0
1132,187,Winter Session,23,0,100.0
1133,187,Monsoon Session,26,0,100.0
1134,187,219th Part-2,17,0,100.0
1135,187,219th Part-1,15,0,100.0
1136,187,Winter Session,23,0,100.0
1137,187,Budget Session,26,0,100.0
1138,187,Special Session,4,0,100.0
1139,187,Budget Session,10,0,100.0
1140,187,214th Part2,10,0,100.0
1141,187,214th Part-1,6,0,100.0
1142,187,Budget Session,35,0,100.0
1143,187,Winter Session,17,0,100.0
1144,190,Budget Session,29,0,100.0
1145,190,Winter Session,18,0,100.0
1146,190,Monsoon Session,17,0,100.0
1147,190,Budget Session,33,0,100.0
1148,190,Monsoon Session,18,0,100.0
1149,190,Budget Session,34,0,100.0
1150,190,Winter Session,20,0,100.0
1151,190,Monsoon Session,35,0,100.0
1152,190,Budget Session,10,0,100.0
1153,190,Winter Session,18,0,100.0
1154,190,Monsoon Session,17,0,100.0
1155,190,Budget Session,22,0,100.0
1156,190,Budget Session,8,0,100.0
1157,190,Winter Session,13,0,100.0
1158,190,Monsoon Session,19,0,100.0
1159,190,Budget Session,21,0,100.0
1160,190,Budget Session,8,0,100.0
1161,190,Winter Session,21,0,100.0
1162,190,Monsoon Session,20,0,100.0
1163,190,Budget Session,15,0,100.0
1164,190,Budget Session,16,0,100.0
1165,190,Winter Session,20,0,100.0
1166,190,Monsoon Session,17,0,100.0
1167,190,Budget Session,13,0,100.0
1168,190,Budget Session,19,0,100.0
1169,190,Winter Session,22,0,100.0
1170,190,Budget Session,27,0,100.0
1171,190,Special Session,3,0,100.0
1172,190,Winter Session,12,0,100.0
1173,190,Winter Session,10,0,100.0
1174,190,Monsoon Session,21,0,100.0
1175,190,Budget Session,11,0,100.0
1176,190,Budget Session,21,0,100.0
1177,190,Winter Session,20,0,100.0
1178,190,Monsoon Session,19,0,100.0
1179,190,225th Part-2,21,0,100.0
1180,190,225th Part-1,14,0,100.0
1181,190,Winter Session,24,0,100.0
1182,190,Monsoon Session,26,0,100.0
1183,190,Budget Session,23,0,100.0
1184,190,Winter Session,23,0,100.0
1185,190,Monsoon Session,26,0,100.0
1186,190,219th Part-2,17,0,100.0
1187,190,219th Part-1,15,0,100.0
1188,190,Winter Session,23,0,100.0
1189,190,Budget Session,26,0,100.0
1190,190,Special Session,4,0,100.0
1191,190,Budget Session,10,0,100.0
1192,190,214th Part2,10,0,100.0
1193,190,214th Part-1,6,0,100.0
1194,190,Budget Session,35,0,100.0
1195,190,Winter Session,17,0,100.0
1196,194,Winter Session,12,0,100.0
1197,194,Winter Session,10,0,100.0
1198,194,Monsoon Session,21,0,100.0
1199,194,Budget Session,11,0,100.0
1200,194,Budget Session,21,0,100.0
1201,194,Winter Session,20,0,100.0
1202,194,Monsoon Session,19,0,100.0
1203,194,225th Part-2,21,0,100.0
1204,194,225th Part-1,14,0,100.0
1205,194,Winter Session,24,0,100.0
1206,194,Monsoon Session,26,0,100.0
1207,194,Budget Session,23,0,100.0
1208,194,Winter Session,23,0,100.0
1209,194,Monsoon Session,26,0,100.0
1210,194,219th Part-2,17,0,100.0
1211,194,219th Part-1,15,0,100.0
1212,194,Winter Session,23,0,100.0
1213,194,Budget Session,26,0,100.0
1214,194,Special Session,4,0,100.0
1215,194,Budget Session,10,0,100.0
1216,194,214th Part2,10,0,100.0
1217,194,214th Part-1,6,0,100.0
1218,200,Budget Session,35,0,100.0
1219,200,Winter Session,17,0,100.0
1220,201,225th Part-1,14,0,100.0
1221,201,Winter Session,24,0,100.0
1222,201,Monsoon Session,26,0,100.0
1223,201,Budget Session,23,0,100.0
1224,201,Winter Session,23,0,100.0
1225,201,Monsoon Session,26,0,100.0
1226,201,219th Part-2,17,0,100.0
1227,201,219th Part-1,15,0,100.0
1228,201,Winter Session,23,0,100.0
1229,201,Budget Session,26,0,100.0
1230,201,Special Session,4,0,100.0
1231,201,Budget Session,10,0,100.0
1232,201,214th Part2,10,0,100.0
1233,201,214th Part-1,6,0,100.0
1234,201,Budget Session,35,0,100.0
1235,201,Winter Session,17,0,100.0
1236,205,Monsoon Session,17,0,100.0
1237,205,Budget Session,25,0,100.0
1238,205,Winter Session,13,0,100.0
1239,205,Monsoon Session,16,0,100.0
1240,205,Budget Session,29,0,100.0
1241,205,Winter Session,18,0,100.0
1242,205,Monsoon Session,17,0,100.0
1243,205,Budget Session,33,0,100.0
1244,205,Monsoon Session,18,0,100.0
1245,205,Budget Session,34,0,100.0
1246,205,Winter Session,20,0,100.0
1247,205,Monsoon Session,35,0,100.0
1248,205,Budget Session,10,0,100.0
1249,205,Winter Session,18,0,100.0
1250,205,Monsoon Session,17,0,100.0
1251,205,Budget Session,22,0,100.0
1252,205,Budget Session,8,0,100.0
1253,205,Winter Session,13,0,100.0
1254,205,Monsoon Session,19,0,100.0
1255,205,Budget Session,21,0,100.0
1256,205,Budget Session,8,0,100.0
1257,205,Winter Session,21,0,100.0
1258,205,Monsoon Session,20,0,100.0
1259,205,Budget Session,15,0,100.0
1260,205,Budget Session,16,0,100.0
1261,205,Winter Session,20,0,100.0
1262,205,Monsoon Session,17,0,100.0
1263,205,Budget Session,13,0,100.0
1264,205,Budget Session,19,0,100.0
1265,205,Winter Session,22,0,100.0
1266,205,Budget Session,27,0,100.0
1267,205,Special Session,3,0,100.0
1268,205,Winter Session,12,0,100.0
1269,205,Winter Session,10,0,100.0
1270,205,Monsoon Session,21,0,100.0
1271,205,Budget Session,11,0,100.0
1272,205,Budget Session,21,0,100.0
1273,205,Winter Session,20,0,100.0
1274,205,Monsoon Session,19,0,100.0
1275,205,225th Part-2,21,0,100.0
1276,205,225th Part-1,14,0,100.0
1277,205,Winter Session,24,0,100.0
1278,205,Monsoon Session,26,0,100.0
1279,205,Monsoon Session,26,0,100.0
1280,205,Budget Session,23,0,100.0
1281,205,Winter Session,23,0,100.0
1282,205,Monsoon Session,26,0,100.0
1283,205,219th Part-2,17,0,100.0
1284,205,219th Part-1,15,0,100.0
1285,205,Winter Session,23,0,100.0
1286,205,Budget Session,26,0,100.0
1287,205,Special Session,4,0,100.0
1288,205,Budget Session,10,0,100.0
1289,205,214th Part2,10,0,100.0
1290,205,214th Part-1,6,0,100.0
1291,205,Budget Session,35,0,100.0
1292,205,Winter Session,17,0,100.0
1293,207,Budget Session,35,0,100.0
1294,207,Winter Session,17,0,100.0
1295,208,Winter Session,15,0,100.0
1296,208,Winter Session,15,0,100.0
1297,208,Monsoon Session,21,0,100.0
1298,208,Monsoon Session,21,0,100.0
1299,208,Budget Session,27,0,100.0
1300,208,Budget Session,27,0,100.0
1301,208,Winter Session,19,0,100.0
1302,208,Winter Session,19,0,100.0
1303,208,Monsoon Session,16,0,100.0
1304,208,Monsoon Session,16,0,100.0
1305,208,Special Session,5,0,100.0
1306,208,Special Session,5,0,100.0
1307,208,Budget Session,9,0,100.0
1308,208,Winter Session,15,0,100.0
1309,208,Special Session,4,0,100.0
1310,208,Monsoon Session,17,0,100.0
1311,208,Budget Session,25,0,100.0
1312,208,Winter Session,13,0,100.0
1313,208,Monsoon Session,16,0,100.0
1314,208,Budget Session,29,0,100.0
1315,208,Winter Session,18,0,100.0
1316,208,Monsoon Session,17,0,100.0
1317,208,Budget Session,33,0,100.0
1318,208,Monsoon Session,18,0,100.0
1319,208,Budget Session,34,0,100.0
1320,208,Winter Session,20,0,100.0
1321,208,Monsoon Session,35,0,100.0
1322,208,Budget Session,10,0,100.0
1323,208,Winter Session,18,0,100.0
1324,208,Monsoon Session,17,0,100.0
1325,208,Budget Session,22,0,100.0
1326,208,Budget Session,8,0,100.0
1327,208,Winter Session,13,0,100.0
1328,208,Monsoon Session,19,0,100.0
1329,208,Budget Session,21,0,100.0
1330,208,Budget Session,8,0,100.0
1331,208,Winter Session,21,0,100.0
1332,208,Monsoon Session,20,0,100.0
1333,208,Budget Session,15,0,100.0
1334,208,Budget Session,16,0,100.0
1335,208,Winter Session,20,0,100.0
1336,208,Monsoon Session,17,0,100.0
1337,208,Budget Session,13,0,100.0
1338,208,Budget Session,19,0,100.0
1339,208,Winter Session,22,0,100.0
1340,208,Budget Session,27,0,100.0
1341,208,225th Part-1,14,0,100.0
